shots	 electron_density:reliability	 cbd	 cb	 breakdown_field	 tb	 electron_temperature_max	 pressure_initial	 tcd	 input_power_mean	 breakdown_voltage	 plasma_life	 breakdown_time	 lb	 electron_density_mean	 ust	 plasma_current_decay	 cst	 tst	 plasma	 electron_confinement_time	 chamber_temperature	 breakdown_rate	 loop_voltage_mean	 pressure_request	 electron_confinement_t98	 zeff	 toroidal_field_mean	 chamber_resistance	 pressure	 chamber_inductance	 toroidal_field_max	 tbd	 input_power_plasma_mean	 breakdown_rate_err	 ubd	 plasma_current_mean	 breakdown_probability	 discharge_aborted	 pressure_chamber	 ucd	 electron_density_equilibrium	 ccd	 loop_voltage_max	 ub	 
25012	  0	  0.0036	  0.0675	  0.074086	  0.005	  40.58	  0.20724	  0.006	  43672	  10.36	  0.01378	  0.007035	  0.0028	  1.1063e+18	  0	  1.1752e+07	  0.0027	  0.005	  1	  1.3903e-05	  23.3	  nan	  9.3793	  20	  6.8696e-07	  3	  0.26228	  0.0097	  20.453	  1.2e-06	  0.39482	  0.005	  35151	  nan	  0	  4656.2	  95	  nan	  nan	  600	  4.9379e+18	  0.0135	  26.415	  1000	 
25013	  0	  0.0036	  0.0675	  0.075594	  0.005	  42.567	  0.19414	  0.006	  42776	  10.501	  0.01442	  0.007038	  0.0028	  1.3307e+18	  0	  1.9269e+07	  0.0027	  0.005	  1	  1.4244e-05	  23.2	  nan	  9.1443	  20	  7.5887e-07	  3	  0.27154	  0.0097	  20.117	  1.2e-06	  0.40006	  0.005	  35277	  nan	  0	  4677.9	  95	  nan	  nan	  600	  4.857e+18	  0.0135	  25.836	  1000	 
25014	  0	  0.0036	  0.0675	  0.096843	  0.005	  44.682	  0.17503	  0.006	  44274	  13.649	  0.01374	  0.007687	  0.0028	  1.6832e+18	  0	  1.6619e+07	  0.0027	  0.005	  1	  1.4662e-05	  23.4	  nan	  9.0637	  20	  8.5121e-07	  3	  0.27517	  0.0097	  20.701	  1.2e-06	  0.39478	  0.005	  36273	  nan	  0	  4884.7	  95	  nan	  nan	  600	  4.998e+18	  0.0135	  24.896	  1000	 
25015	  0	  0.0036	  0.0675	  0.075153	  0.005	  46.74	  0.189	  0.006	  44840	  10.722	  0.0147	  0.007045	  0.0028	  1.6582e+18	  0	  1.5164e+07	  0.0027	  0.005	  1	  1.501e-05	  23.2	  nan	  8.9362	  20	  8.5901e-07	  3	  0.27341	  0.0097	  20.884	  1.2e-06	  0.39825	  0.005	  36501	  nan	  0	  5017.9	  95	  nan	  nan	  600	  5.0422e+18	  0.0135	  24.778	  1000	 
25016	  0	  0.0036	  0.0675	  0.072946	  0.005	  44.901	  0.1621	  0.006	  47242	  10.621	  0.01442	  0.007	  0.0028	  1.4128e+18	  0	  1.5646e+07	  0.0027	  0.005	  1	  1.3662e-05	  23	  nan	  9.2316	  20	  7.8752e-07	  3	  0.26709	  0.0097	  20.199	  1.2e-06	  0.39342	  0.005	  38035	  nan	  0	  5117.4	  95	  nan	  nan	  600	  4.8766e+18	  0.0135	  26.254	  1000	 
25017	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.1717	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.3306e+06	  0.0027	  0.005	  0	  nan	  23.1	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  7.4928	  1.2e-06	  0.25536	  0.005	  nan	  nan	  0	  nan	  87	  nan	  nan	  400	  nan	  0.0135	  12.065	  600	 
25018	  0	  0.0036	  0.0675	  0.091114	  0.005	  47.18	  0.17105	  0.006	  45766	  13.2	  0.01438	  0.007528	  0.0028	  2.1438e+18	  0	  1.532e+07	  0.0027	  0.005	  1	  1.4645e-05	  23.1	  nan	  8.9563	  20	  9.587e-07	  3	  0.27646	  0.0097	  20.578	  1.2e-06	  0.39408	  0.005	  37362	  nan	  0	  5109.9	  95	  nan	  nan	  600	  4.9681e+18	  0.0135	  25.118	  1000	 
25019	  0	  0.0036	  0.0675	  0.074287	  0.005	  48.064	  0.16086	  0.006	  44729	  10.521	  0.01454	  0.007012	  0.0028	  2.0229e+18	  0	  1.6257e+07	  0.0027	  0.005	  1	  1.4753e-05	  22.9	  nan	  8.8959	  20	  9.3405e-07	  3	  0.2709	  0.0097	  20.386	  1.2e-06	  0.39736	  0.005	  37348	  nan	  0	  5028.1	  95	  nan	  nan	  600	  4.9218e+18	  0.0135	  25.714	  1000	 
25020	  0	  0.0036	  0.0675	  0.07439	  0.005	  48.98	  0.18612	  0.006	  45904	  10.628	  0.01506	  0.00702	  0.0028	  1.6439e+18	  0	  2.3106e+07	  0.0027	  0.005	  1	  1.4723e-05	  22.7	  nan	  8.9227	  20	  8.6272e-07	  3	  0.27493	  0.0097	  20.604	  1.2e-06	  0.39715	  0.005	  37240	  nan	  0	  5144.6	  95	  nan	  nan	  600	  4.9744e+18	  0.0135	  24.937	  1000	 
25021	  0	  0.0036	  0.0675	  0.074473	  0.005	  51.6	  0.2033	  0.006	  43899	  10.581	  0.01522	  0.007018	  0.0028	  1.7582e+18	  0	  2.033e+07	  0.0027	  0.005	  1	  1.5556e-05	  22.9	  nan	  8.634	  20	  9.0531e-07	  3	  0.27631	  0.0097	  20.528	  1.2e-06	  0.39732	  0.005	  37084	  nan	  0	  5084.4	  95	  nan	  nan	  600	  4.9562e+18	  0.0135	  25.407	  1000	 
25022	  0	  0.0036	  0.0675	  0.075443	  0.005	  51.546	  0.17706	  0.006	  46194	  10.843	  0.01502	  0.007044	  0.0028	  2.5037e+18	  0	  1.7837e+07	  0.0027	  0.005	  1	  1.5547e-05	  22.9	  nan	  8.6005	  20	  1.0632e-06	  3	  0.27633	  0.0097	  20.759	  1.2e-06	  0.39846	  0.005	  37521	  nan	  0	  5371.1	  95	  nan	  nan	  600	  5.0118e+18	  0.0135	  26.577	  1000	 
25023	  0	  0.0036	  0.0675	  0.07923	  0.005	  50.515	  0.17706	  0.006	  45363	  11.44	  0.01498	  0.00716	  0.0028	  2.3035e+18	  0	  2.1532e+07	  0.0027	  0.005	  1	  1.5629e-05	  22.6	  nan	  8.681	  20	  1.0153e-06	  3	  0.27841	  0.0097	  21.003	  1.2e-06	  0.39842	  0.005	  37659	  nan	  0	  5225.5	  95	  nan	  nan	  600	  5.0708e+18	  0.0135	  25.51	  1000	 
25024	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.15599	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.4861e+06	  0.0027	  0.005	  0	  nan	  23	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  6.1896	  1.2e-06	  0.25629	  0.005	  nan	  nan	  0	  nan	  71	  nan	  nan	  300	  nan	  0.0135	  9.245	  600	 
25025	  0	  0.0036	  0.0675	  0.076169	  0.005	  51.582	  0.15599	  0.006	  45080	  11.132	  0.01522	  0.007092	  0.0028	  1.6989e+18	  0	  1.85e+07	  0.0027	  0.005	  1	  1.5378e-05	  23	  nan	  8.6408	  20	  8.9786e-07	  3	  0.27661	  0.0097	  20.495	  1.2e-06	  0.39433	  0.005	  37188	  nan	  0	  5217.1	  95	  nan	  nan	  600	  4.9482e+18	  0.0135	  24.397	  1000	 
25026	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  12.119	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  4.3113e+05	  0.0027	  0.005	  0	  nan	  24.7	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  18.409	  1.2e-06	  2.6839e-06	  0.005	  nan	  nan	  0	  nan	  87	  nan	  nan	  400	  nan	  0.0135	  0	  800	 
25027	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.67852	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.3428e+06	  0.0027	  0.005	  0	  nan	  24.7	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  0.70237	  1.2e-06	  0.32746	  0.005	  nan	  nan	  0	  nan	  24	  nan	  nan	  400	  nan	  0.0135	  11.36	  800	 
25028	  0	  0.0036	  0.0675	  0.069218	  0.005	  26.363	  0.31732	  0.006	  11930	  8.3118	  0.0091	  0.007382	  0.0028	  3.8654e+17	  0	  5.2681e+06	  0.0027	  0.005	  1	  1.4467e-05	  24.6	  nan	  7.7679	  20	  3.676e-07	  3	  0.17817	  0.0097	  10.74	  1.2e-06	  0.31582	  0.005	  11196	  nan	  0	  1535.8	  91	  nan	  nan	  400	  2.593e+18	  0.0135	  16.661	  800	 
25029	  0	  0.0036	  0.0675	  0.075362	  0.005	  30.99	  0.79113	  0.006	  15864	  8.6542	  0.01054	  0.007502	  0.0028	  4.9326e+17	  0	  7.291e+06	  0.0027	  0.005	  1	  2.6096e-05	  23.9	  nan	  7.3517	  20	  4.6617e-07	  3	  0.20083	  0.0097	  19.796	  1.2e-06	  0.32916	  0.005	  14275	  nan	  0	  2157.9	  85	  nan	  nan	  400	  4.7794e+18	  0.0135	  18.434	  800	 
25030	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.75842	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.163e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  10.61	  1.2e-06	  0.25061	  0.005	  nan	  nan	  0	  nan	  25	  nan	  nan	  500	  nan	  0.0135	  13.515	  600	 
25031	  0	  0.0036	  0.0675	  0.076377	  0.005	  30.385	  0.73831	  0.0065	  38399	  14.576	  0.0089	  0.008487	  0.0028	  9.4023e+17	  0	  1.646e+07	  0.0027	  0.005	  1	  6.5171e-06	  24.4	  nan	  10.796	  20	  5.0435e-07	  3	  0.15323	  0.0097	  11.079	  1.2e-06	  0.2436	  0.005	  30316	  nan	  0	  3556.8	  92	  nan	  nan	  600	  2.6749e+18	  0.0135	  29.35	  600	 
25032	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.75262	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.2552e+06	  0.0027	  0.005	  0	  nan	  24.7	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  6.0973	  1.2e-06	  0.25503	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  500	  nan	  0.0135	  13.857	  600	 
25033	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.74686	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.9502e+06	  0.0027	  0.005	  0	  nan	  24.5	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  2.5645	  1.2e-06	  0.43033	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  500	  nan	  0.0135	  14.334	  1100	 
25034	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.74686	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  5.9696e+05	  0.0027	  0.005	  0	  nan	  24.7	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  1.7583	  1.2e-06	  0.00055396	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  500	  nan	  0.0135	  13.428	  0	 
25035	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.74686	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.017e+06	  0.0027	  0.005	  0	  nan	  24.8	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  1.5293	  1.2e-06	  0.2443	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  700	  nan	  0.0135	  19.484	  600	 
25036	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.75262	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  9.3577e+05	  0.0027	  0.005	  0	  nan	  25	  nan	  nan	  0	  nan	  3	  nan	  0.0097	  1.4751	  1.2e-06	  0.24753	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  50	  nan	  0.0135	  2.4909	  600	 
25037	  0	  0.0036	  0.0675	  0.1456	  0.005	  35.367	  0.744	  0.006	  39642	  14.831	  0.01102	  0.009161	  0.0028	  1.5019e+18	  0	  1.7818e+07	  0.0027	  0.005	  1	  6.0267e-06	  24.4	  nan	  9.6478	  20	  7.4994e-07	  3	  0.28383	  0.0097	  8.9134	  1.2e-06	  0.39533	  0.005	  32394	  nan	  0	  4108.9	  93	  nan	  nan	  600	  2.152e+18	  0.0135	  25.941	  1000	 
25038	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.72706	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.231e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  12	  nan	  3	  nan	  0.0097	  10.61	  1.2e-06	  0.25418	  0.005	  nan	  nan	  0	  nan	  25	  nan	  nan	  500	  nan	  0.0135	  13.81	  600	 
25039	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.73267	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.4308e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  16.175	  1.2e-06	  0.24995	  0.005	  nan	  nan	  0	  nan	  28	  nan	  nan	  500	  nan	  0.0135	  13.448	  600	 
25040	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.71324	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.5112e+06	  0.0027	  0.005	  0	  nan	  24.2	  nan	  nan	  24	  nan	  3	  nan	  0.0097	  23.138	  1.2e-06	  0.24932	  0.005	  nan	  nan	  0	  nan	  21	  nan	  nan	  500	  nan	  0.0135	  13.408	  600	 
25041	  0	  0.0036	  0.0675	  0.065116	  0.005	  34.024	  0.70779	  0.0065	  28922	  10.051	  0.01102	  0.007834	  0.0028	  6.735e+17	  0	  1.4618e+07	  0.0027	  0.005	  1	  2.1027e-05	  24.2	  nan	  8.634	  24	  5.1057e-07	  3	  0.16298	  0.0097	  24.145	  1.2e-06	  0.2524	  0.005	  22078	  nan	  0	  3349.7	  88	  nan	  nan	  500	  5.8292e+18	  0.0135	  26.803	  600	 
25042	  0	  0.0036	  0.0675	  0.064715	  0.005	  37.667	  0.70237	  0.0065	  30263	  10.03	  0.01158	  0.007774	  0.0028	  5.7152e+17	  0	  2.0128e+07	  0.0027	  0.005	  1	  2.0408e-05	  24	  nan	  8.3789	  22	  4.9852e-07	  3	  0.16811	  0.0097	  22.858	  1.2e-06	  0.25574	  0.005	  23843	  nan	  0	  3611.8	  89	  nan	  nan	  500	  5.5186e+18	  0.0135	  27.934	  600	 
25043	  0	  0.0036	  0.0675	  0.063379	  0.005	  37.457	  0.70237	  0.0065	  28588	  9.8358	  0.01146	  0.00775	  0.0028	  6.3797e+17	  0	  1.7489e+07	  0.0027	  0.005	  1	  1.9631e-05	  24	  nan	  8.2782	  20	  5.1862e-07	  3	  0.16464	  0.0097	  21.229	  1.2e-06	  0.25238	  0.005	  22945	  nan	  0	  3453.4	  90	  nan	  nan	  500	  5.1254e+18	  0.0135	  27.171	  600	 
25044	  0	  0.0036	  0.0675	  0.075638	  0.005	  38.795	  0.68375	  0.0065	  27367	  11.219	  0.0103	  0.008386	  0.0028	  7.4836e+17	  0	  1.946e+07	  0.0027	  0.005	  1	  1.2176e-05	  24.1	  nan	  8.5065	  10	  5.3058e-07	  3	  0.15727	  0.0097	  13.456	  1.2e-06	  0.24776	  0.005	  23147	  nan	  0	  3217.2	  93	  nan	  nan	  500	  3.2488e+18	  0.0135	  28.302	  600	 
25045	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.68902	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.254e+06	  0.0027	  0.005	  0	  nan	  24.1	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  7.4247	  1.2e-06	  0.24647	  0.005	  nan	  nan	  0	  nan	  91	  nan	  nan	  500	  nan	  0.0135	  14.294	  600	 
25046	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.68375	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.2231e+06	  0.0027	  0.005	  0	  nan	  24	  nan	  nan	  8	  nan	  3	  nan	  0.0097	  5.7019	  1.2e-06	  0.25367	  0.005	  nan	  nan	  0	  nan	  85	  nan	  nan	  500	  nan	  0.0135	  13.77	  600	 
25047	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.68902	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.3284e+06	  0.0027	  0.005	  0	  nan	  24.1	  nan	  nan	  30	  nan	  3	  nan	  0.0097	  19.578	  1.2e-06	  0.26013	  0.005	  nan	  nan	  0	  nan	  25	  nan	  nan	  500	  nan	  0.0135	  14.267	  600	 
25048	  0	  0.0036	  0.0675	  0.069862	  0.005	  40.168	  0.69433	  0.0065	  32116	  10.688	  0.0117	  0.007889	  0.0028	  6.8788e+17	  0	  1.6895e+07	  0.0027	  0.005	  1	  2.6252e-05	  23.8	  nan	  8.2446	  30	  5.5799e-07	  3	  0.17667	  0.0097	  29.352	  1.2e-06	  0.26563	  0.005	  24603	  nan	  0	  3895.4	  81	  nan	  nan	  500	  7.0866e+18	  0.0135	  29.422	  600	 
25049	  0	  0.0036	  0.0675	  0.057822	  0.005	  35.326	  0.697	  0.0065	  44229	  12.938	  0.0083	  0.007568	  0.0028	  4.9714e+17	  0	  2.1025e+07	  0.0027	  0.005	  1	  1.4928e-05	  23.7	  nan	  11.689	  30	  3.6634e-07	  3	  0.13549	  0.0097	  29.575	  1.2e-06	  0.24575	  0.005	  38131	  nan	  0	  3783.9	  86	  nan	  nan	  700	  7.1403e+18	  0.0135	  36.201	  600	 
25050	  0	  0.0036	  0.0675	  0.083339	  0.005	  25.776	  0.66819	  0.0065	  15291	  17.449	  0.00142	  0.008747	  0.0028	  1.1618e+17	  0	  1.5608e+07	  0.0027	  0.005	  1	  1.0272e-05	  24.1	  nan	  10.702	  8	  1.6216e-07	  3	  0.099642	  0.0097	  12.698	  1.2e-06	  0.24847	  0.005	  5924.4	  nan	  0	  1428.8	  87	  nan	  nan	  700	  3.0658e+18	  0.0135	  27.215	  600	 
25051	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.68375	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.1573e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  6	  nan	  3	  nan	  0.0097	  7.2618	  1.2e-06	  0.25089	  0.005	  nan	  nan	  0	  nan	  72	  nan	  nan	  700	  nan	  0.0135	  19.302	  600	 
25052	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.67852	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.5211e+06	  0.0027	  0.005	  0	  nan	  24.3	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  8.0828	  1.2e-06	  0.24893	  0.005	  nan	  nan	  0	  nan	  77	  nan	  nan	  700	  nan	  0.0135	  19.49	  600	 
25053	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.67852	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.3461e+06	  0.0027	  0.005	  0	  nan	  24.2	  nan	  nan	  8	  nan	  3	  nan	  0.0097	  8.0244	  1.2e-06	  0.25031	  0.005	  nan	  nan	  0	  nan	  77	  nan	  nan	  700	  nan	  0.0135	  19.47	  600	 
25054	  0	  0.0036	  0.0675	  0.07245	  0.005	  24.648	  0.67076	  0.0065	  10714	  16.617	  0.00142	  0.00832	  0.0028	  1.3554e+17	  0	  1.5609e+07	  0.0027	  0.005	  1	  1.0948e-05	  24.2	  nan	  9.7284	  12	  1.7001e-07	  3	  0.08765	  0.0097	  10.585	  1.2e-06	  0.24186	  0.005	  5136.3	  nan	  0	  1101.3	  84	  nan	  nan	  700	  2.5556e+18	  0.0135	  25	  600	 
25055	  0	  0.0036	  0.0675	  0.074733	  0.005	  23.504	  0.68902	  0.0065	  12160	  14.938	  0.00158	  0.008356	  0.0028	  1.3959e+17	  0	  1.4819e+07	  0.0027	  0.005	  1	  1.5502e-05	  24.1	  nan	  9.8761	  16	  1.759e-07	  3	  0.091016	  0.0097	  15.953	  1.2e-06	  0.24652	  0.005	  6050.7	  nan	  0	  1231.3	  89	  nan	  nan	  700	  3.8515e+18	  0.0135	  26.351	  600	 
25056	  0	  0.0036	  0.0675	  0.067278	  0.005	  21.229	  0.68375	  0.0065	  8811.1	  13.978	  0.00154	  0.008032	  0.0028	  9.9363e+16	  0	  1.2541e+07	  0.0027	  0.005	  1	  1.3215e-05	  24.1	  nan	  11.957	  16	  1.1649e-07	  3	  0.080918	  0.0097	  15.761	  1.2e-06	  0.24436	  0.005	  5681.4	  nan	  0	  736.88	  89	  nan	  nan	  700	  3.8053e+18	  0.0135	  24.087	  600	 
25057	  0	  0.0036	  0.0675	  0.075985	  0.005	  47.19	  0.68113	  0.006	  45028	  10.655	  0.0147	  0.007048	  0.0028	  2.7085e+18	  0	  1.4284e+07	  0.0027	  0.005	  1	  1.3618e-05	  24.1	  nan	  9.0234	  20	  1.0429e-06	  3	  0.27491	  0.0097	  19.221	  1.2e-06	  0.40138	  0.005	  36800	  nan	  0	  4990.1	  95	  nan	  nan	  600	  4.6405e+18	  0.0135	  26.086	  1000	 
25058	  0	  0.0036	  0.0675	  0.076465	  0.005	  42.16	  0.65047	  0.0065	  14334	  8.0365	  0.01338	  0.008373	  0.0028	  6.5441e+17	  0	  1.6874e+07	  0.0027	  0.005	  1	  3.9669e-05	  24.1	  nan	  5.4584	  16	  6.6486e-07	  3	  0.18358	  0.0097	  19.559	  1.2e-06	  0.25164	  0.005	  11361	  nan	  0	  2626	  52	  nan	  nan	  300	  4.7222e+18	  0.0135	  18.885	  600	 
25059	  0	  0.0036	  0.0675	  0.087527	  0.005	  37.031	  0.67852	  0.0065	  9159.3	  8.2916	  0.0105	  0.009022	  0.0028	  5.1321e+17	  0	  1.598e+07	  0.0027	  0.005	  1	  7.5841e-05	  24.2	  nan	  5.1227	  30	  5.695e-07	  3	  0.17554	  0.0097	  29.595	  1.2e-06	  0.24493	  0.005	  6807.3	  nan	  0	  1788	  20	  nan	  nan	  300	  7.1452e+18	  0.0135	  18.225	  600	 
25060	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.66054	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.2892e+06	  0.0027	  0.005	  0	  nan	  24	  nan	  nan	  30	  nan	  3	  nan	  0.0097	  29.343	  1.2e-06	  0.24402	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  50	  nan	  0.0135	  3.3032	  600	 
25061	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.64302	  0.0065	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.3091e+06	  0.0027	  0.005	  0	  nan	  24.2	  nan	  nan	  10	  nan	  3	  nan	  0.0097	  15.117	  1.2e-06	  0.25017	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  50	  nan	  0.0135	  2.5244	  600	 
25062	  0	  0.0036	  0.0675	  0.094119	  0.005	  48.323	  0.697	  0.0065	  52197	  15.831	  0.01126	  0.00823	  0.0028	  2.21e+18	  0	  2.1569e+07	  0.0027	  0.005	  1	  8.8863e-06	  23.9	  nan	  10.104	  16	  8.6383e-07	  3	  0.2174	  0.0097	  15.321	  1.2e-06	  0.32307	  0.005	  44495	  nan	  0	  5165.8	  91	  nan	  nan	  700	  3.699e+18	  0.0135	  31.531	  800	 
25063	  0	  0.0036	  0.0675	  0.0762	  0.005	  48.967	  0.66054	  0.0065	  54156	  12.4	  0.01242	  0.007589	  0.0028	  2.6469e+18	  0	  2.1324e+07	  0.0027	  0.005	  1	  1.736e-05	  24.1	  nan	  10.071	  30	  9.3927e-07	  3	  0.21426	  0.0097	  30.166	  1.2e-06	  0.32165	  0.005	  45101	  nan	  0	  5377.5	  89	  nan	  nan	  700	  7.2832e+18	  0.0135	  29.698	  800	 
25064	  0	  0.0036	  0.0675	  0.10698	  0.005	  57.823	  0.65047	  0.0065	  59661	  13.481	  0.01438	  0.007707	  0.0028	  2.6508e+18	  0	  1.6514e+07	  0.0027	  0.005	  1	  1.7374e-05	  24.3	  nan	  9.9298	  30	  1.0293e-06	  3	  0.3084	  0.0097	  30.601	  1.2e-06	  0.4329	  0.005	  49154	  nan	  0	  6008.3	  92	  nan	  nan	  700	  7.388e+18	  0.0135	  21.202	  1100	 
25065	  0	  0.0036	  0.0675	  0.17688	  0.005	  58.132	  0.63323	  0.0085	  57835	  12.924	  0.01486	  0.009639	  0.0028	  8.1864e+17	  0	  1.6220e+07	  0.0027	  0.005	  1	  1.882e-05	  24.4	  nan	  9.3659	  30	  6.7975e-07	  3	  0.35205	  0.0097	  30.345	  1.2e-06	  0.43479	  0.005	  47716	  nan	  0	  6175.1	  95	  nan	  nan	  700	  7.3262e+18	  0.0135	  22.897	  1100	 
25066	  0	  0.0036	  0.0675	  0.19121	  0.005	  68.345	  0.63323	  0.0085	  60242	  15.274	  0.01434	  0.010048	  0.0028	  8.3002e+17	  0	  1.2158e+07	  0.0027	  0.005	  1	  1.1566e-05	  24.5	  nan	  9.2987	  20	  6.9611e-07	  3	  0.35598	  0.0097	  18.724	  1.2e-06	  0.43553	  0.005	  49325	  nan	  0	  6478.5	  96	  nan	  nan	  700	  4.5206e+18	  0.0135	  24.589	  1100	 
25067	  0	  0.0036	  0.0675	  0.13283	  0.005	  52.883	  0.66054	  0.0085	  55538	  12.152	  0.01354	  0.009543	  0.0028	  1.7913e+18	  0	  1.9293e+07	  0.0027	  0.005	  1	  1.2604e-05	  24.2	  nan	  9.5471	  20	  8.7197e-07	  3	  0.26175	  0.0097	  20.569	  1.2e-06	  0.33305	  0.005	  46929	  nan	  0	  5817.2	  95	  nan	  nan	  700	  4.9661e+18	  0.0135	  26.313	  800	 
25068	  0	  0.0036	  0.0675	  0.083894	  0.005	  21.942	  0.67334	  0.0085	  9625.5	  12.609	  0.0017	  0.00953	  0.0028	  7.91e+16	  0	  1.2163e+07	  0.0027	  0.005	  1	  1.8617e-05	  24.3	  nan	  10.534	  20	  1.2568e-07	  3	  0.099087	  0.0097	  19.313	  1.2e-06	  0.21077	  0.005	  5253.3	  nan	  0	  913.75	  93	  nan	  nan	  700	  4.6628e+18	  0.0135	  24.765	  500	 
25069	  0	  0.0036	  0.0675	  0.082791	  0.005	  22.624	  0.66563	  0.0085	  10094	  12.065	  0.00194	  0.00945	  0.0028	  5.7691e+16	  0	  1.3618e+07	  0.0027	  0.005	  1	  1.805e-05	  24.3	  nan	  10.776	  20	  1.0951e-07	  3	  0.1	  0.0097	  19.608	  1.2e-06	  0.21145	  0.005	  5425.3	  nan	  0	  936.68	  93	  nan	  nan	  700	  4.7339e+18	  0.0135	  25.718	  500	 
25070	  0	  0.0036	  0.0675	  0.074768	  0.005	  46.709	  0.68638	  0.006	  21447	  8.6676	  0.01614	  0.007458	  0.0028	  5.4602e+17	  0	  1.7668e+07	  0.0027	  0.005	  1	  3.0707e-05	  24.4	  nan	  5.8478	  20	  6.6535e-07	  3	  0.24347	  0.0097	  18.983	  1.2e-06	  0.33188	  0.005	  17372	  nan	  0	  3667.5	  86	  nan	  nan	  400	  4.5832e+18	  0.0135	  21.102	  800	 
25071	  0	  0.0036	  0.0675	  0.073845	  0.005	  47.13	  0.65548	  0.006	  22337	  8.8757	  0.01602	  0.007445	  0.0028	  5.2781e+17	  0	  1.9558e+07	  0.0027	  0.005	  1	  3.1123e-05	  24.4	  nan	  5.9418	  20	  6.5157e-07	  3	  0.24032	  0.0097	  19.922	  1.2e-06	  0.32932	  0.005	  18094	  nan	  0	  3759.3	  85	  nan	  nan	  400	  4.8098e+18	  0.0135	  22.07	  800	 
